pollutant_name,test_date,reason,sample_concentration,emittion_threshold,deviation_percentage,emittion_rate,link,x,y,name,errors
חלקיקים,16/11/2020,תקופתי מתוכנן,1.0949,10.0000,אין חריגה,0.0229,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
אמוניה,16/11/2020,תקופתי מתוכנן,0.3650,5.0000,אין חריגה,0.0076,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
TOC,17/11/2020,תקופתי מתוכנן,2.4965,20.0000,אין חריגה,0.0296,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
חלקיקים,09/03/2014,תקופתי מתוכנן,2.15,20,אין חריגה,0.0433,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
ארסן ותרכובותיו,13/10/2013,תקופתי מתוכנן,0.0220,0.50,אין חריגה,0.0003,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
חלקיקים,13/10/2013,תקופתי מתוכנן,1.10,20,אין חריגה,0.0151,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
חלקיקים,06/12/2020,תקופתי מתוכנן,0.9706,20.0000,אין חריגה,0.0049,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
תחמוצות חנקן,06/12/2020,תקופתי מתוכנן,17.8276,350.0000,אין חריגה,0.0904,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
אמוניה,06/12/2020,תקופתי מתוכנן,3.1074,30.0000,אין חריגה,0.0158,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
חנקן דו חמצני,08/04/2018,תקופתי מתוכנן,39.5000,אין נתונים,לא רלוונטי,0.1848,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
פחמן חד-חמצני,11/03/2014,תקופתי מתוכנן,אין נתונים,150,אין חריגה,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
חלקיקים,17/11/2020,תקופתי מתוכנן,0.3021,5.0000,אין חריגה,0.0006,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
גופרית דו חמצנית,17/11/2020,תקופתי מתוכנן,1.7996,אין נתונים,לא רלוונטי,0.0034,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
תחמוצות חנקן,17/11/2020,תקופתי מתוכנן,95.8070,200.0000,אין חריגה,0.1824,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
פחמן חד-חמצני,17/11/2020,תקופתי מתוכנן,41.9628,50.0000,אין חריגה,0.0799,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
TOC,17/11/2020,תקופתי מתוכנן,0.4108,20.0000,אין חריגה,0.0008,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
חנקן דו חמצני,08/04/2018,תקופתי מתוכנן,40.5000,אין נתונים,לא רלוונטי,0.0705,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
תחמוצות  גופרית ,09/03/2014,תקופתי מתוכנן,2.38,1000,אין חריגה,0.0050,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
חלקיקים,07/05/2017,תקופתי מתוכנן,1.1700,10.0000,אין חריגה,0.1258,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
TOC,07/05/2017,תקופתי מתוכנן,1.1800,20.0000,אין חריגה,0.1266,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
חלקיקים,16/11/2020,תקופתי מתוכנן,1.7166,10.0000,אין חריגה,0.0435,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
אמוניה,16/11/2020,תקופתי מתוכנן,0.2503,5.0000,אין חריגה,0.0063,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
חלקיקים,16/11/2020,תקופתי מתוכנן,0.4278,10.0000,אין חריגה,0.0114,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
אמוניה,16/11/2020,תקופתי מתוכנן,0.6417,5.0000,אין חריגה,0.0171,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
חלקיקים,11/03/2014,תקופתי מתוכנן,1.15,אין נתונים,לא רלוונטי,0.0006,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
אמוניה,11/03/2014,תקופתי מתוכנן,0.31,אין נתונים,לא רלוונטי,0.0001,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
TOC,11/03/2014,תקופתי מתוכנן,1.23,אין נתונים,לא רלוונטי,0.0006,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
תחמוצות חנקן ,11/03/2014,תקופתי מתוכנן,98,אין נתונים,לא רלוונטי,0.0487,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
פחמן חד-חמצני,11/03/2014,תקופתי מתוכנן,18.1000,אין נתונים,לא רלוונטי,0.0090,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
חלקיקים,06/12/2020,תקופתי מתוכנן,0.3420,5.0000,אין חריגה,0.0008,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
גופרית דו חמצנית,06/12/2020,תקופתי מתוכנן,0.2789,אין נתונים,לא רלוונטי,0.0006,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
תחמוצות חנקן,06/12/2020,תקופתי מתוכנן,86.5112,200.0000,אין חריגה,0.1953,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
פחמן חד-חמצני,06/12/2020,תקופתי מתוכנן,1.4034,50.0000,אין חריגה,0.0032,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
חנקן דו חמצני,08/04/2018,תקופתי מתוכנן,161.8000,אין נתונים,לא רלוונטי,0.3343,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
תחמוצות  גופרית ,13/10/2013,תקופתי מתוכנן,4.70,אין נתונים,לא רלוונטי,0.0072,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
ארסין,10/03/2014,תקופתי מתוכנן,0.02,אין נתונים,לא רלוונטי,0.0010,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
פוספין,10/03/2014,תקופתי מתוכנן,0.1060,אין נתונים,לא רלוונטי,0.0054,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
חלקיקים,10/03/2014,תקופתי מתוכנן,4.17,אין נתונים,לא רלוונטי,0.2135,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
"כלור, תרכובות אנאורגניות גזיות",10/03/2014,תקופתי מתוכנן,0.94,אין נתונים,לא רלוונטי,0.0482,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
"ברום ותרכובותיו הגזיות, מחושב כ-HBR",10/03/2014,תקופתי מתוכנן,0.51,אין נתונים,לא רלוונטי,0.0264,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
פלואור ותרכובותיו הגזיות,10/03/2014,תקופתי מתוכנן,0.75,אין נתונים,לא רלוונטי,0.0384,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
כלור,10/03/2014,תקופתי מתוכנן,0.50,אין נתונים,לא רלוונטי,0.0254,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
אמוניה,10/03/2014,תקופתי מתוכנן,0.10,אין נתונים,לא רלוונטי,0.0052,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
חלקיקים,01/05/2022,תקופתי מתוכנן,1.2451,10.0000,אין חריגה,0.0716,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
"כלור, תרכובות אנאורגניות גזיות",01/05/2022,תקופתי מתוכנן,0.9601,5.0000,אין חריגה,0.0552,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
כלור,25/04/2021,תקופתי מתוכנן,1.1885,אין נתונים,לא רלוונטי,0.0546,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
חלקיקים,14/10/2021,תקופתי מתוכנן,0.3285,10.0000,אין חריגה,0.0008,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
גופרית דו חמצנית,08/04/2021,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
תחמוצות חנקן,08/04/2021,תקופתי מתוכנן,78.5813,350.0000,אין חריגה,0.2746,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
פחמן חד-חמצני,08/04/2021,תקופתי מתוכנן,אין נתונים,80.0000,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
חלקיקים,08/04/2017,תקופתי מתוכנן,1.6560,5.0000,אין חריגה,0.0464,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
TOC,08/04/2017,תקופתי מתוכנן,2.3396,20.0000,אין חריגה,0.0655,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
חלקיקים,08/05/2017,תקופתי מתוכנן,0.6900,5.0000,אין חריגה,0.0200,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
TOC,08/05/2017,תקופתי מתוכנן,0.0390,20.0000,אין חריגה,0.0011,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
חלקיקים,25/11/2017,תקופתי מתוכנן,1.4200,5.0000,אין חריגה,0.0959,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
TOC,25/11/2017,תקופתי מתוכנן,5.5900,20.0000,אין חריגה,0.3766,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
חלקיקים,25/11/2017,תקופתי מתוכנן,1.2800,5.0000,אין חריגה,0.0790,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
TOC,25/11/2017,תקופתי מתוכנן,6.0700,20.0000,אין חריגה,0.3750,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
VOC,08/05/2017,תקופתי מתוכנן,0.0390,אין נתונים,לא רלוונטי,0.0022,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
חלקיקים,25/11/2017,תקופתי מתוכנן,0.7600,5.0000,אין חריגה,0.0454,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
TOC,25/11/2017,תקופתי מתוכנן,4.8700,20.0000,אין חריגה,0.2922,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
חלקיקים,25/11/2017,תקופתי מתוכנן,0.9700,5.0000,אין חריגה,0.0607,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
TOC,25/11/2017,תקופתי מתוכנן,5.3000,20.0000,אין חריגה,0.3312,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
ארסין,02/05/2022,תקופתי מתוכנן,אין נתונים,0.5000,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
פוספין,02/05/2022,תקופתי מתוכנן,אין נתונים,0.5000,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=172589,31.594133169548673,34.788710694505895,אינטל_אלקטרוניקה_בעמ_-_(פאב_28)_,
